DNA Collections Form,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Study:,5953STDY,,,,,,,,,,,,,,,,,,,,,,
Supplier:,Sanger Institute,,,,,,,,,,,,,,,,,,,,,,
No. Plates Sent:,20,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
SANGER PLATE ID,WELL,SANGER SAMPLE ID,SUPPLIER SAMPLE NAME,REFERENCE GENOME,COHORT,VOLUME (ul),CONC. (ng/ul),GENDER,DNA SOURCE,GC CONTENT,PUBLIC NAME,TAXON ID,COMMON NAME,SAMPLE DESCRIPTION,STRAIN,SAMPLE TYPE,PHENOTYPE (required for EGA),Developmental stage,Cell Type,Immunoprecipitate,Organism part,SAMPLE ACCESSION NUMBER (optional),DONOR ID (required for cancer samples)
DN600651B,G9,5953STDY8614177,HB54_4_V11_BRA_SC_71,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614177
DN600651B,H9,5953STDY8614178,HB54_4_V11_BRA_SC_72,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614178
DN600651B,A10,5953STDY8614179,HB54_4_V11_BRA_SC_73,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614179
DN600651B,B10,5953STDY8614180,HB54_4_V11_BRA_SC_74,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614180
DN600651B,C10,5953STDY8614181,HB54_4_V11_BRA_SC_75,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614181
DN600651B,D10,5953STDY8614182,HB54_4_V11_BRA_SC_76,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614182
DN600651B,E10,5953STDY8614183,HB54_4_V11_BRA_SC_77,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614183
DN600651B,F10,5953STDY8614184,HB54_4_V11_BRA_SC_78,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614184
DN600651B,G10,5953STDY8614185,HB54_4_V11_BRA_SC_79,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614185
DN600651B,H10,5953STDY8614186,HB54_4_V11_BRA_SC_80,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614186
DN600651B,A11,5953STDY8614187,HB54_4_V11_BRA_SC_81,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614187
DN600651B,B11,5953STDY8614188,HB54_4_V11_BRA_SC_82,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614188
DN600651B,C11,5953STDY8614189,HB54_4_V11_BRA_SC_83,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614189
DN600651B,D11,5953STDY8614190,HB54_4_V11_BRA_SC_84,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614190
DN600651B,E11,5953STDY8614191,HB54_4_V11_BRA_SC_85,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614191
DN600651B,F11,5953STDY8614192,HB54_4_V11_BRA_SC_86,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614192
DN600651B,G11,5953STDY8614193,HB54_4_V11_BRA_SC_87,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614193
DN600651B,H11,5953STDY8614194,HB54_4_V11_BRA_SC_88,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614194
DN600651B,A12,5953STDY8614195,HB54_4_V11_BRA_SC_89,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614195
DN600651B,B12,5953STDY8614196,HB54_4_V11_BRA_SC_90,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614196
DN600651B,C12,5953STDY8614197,HB54_4_V11_BRA_SC_91,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614197
DN600651B,D12,5953STDY8614198,HB54_4_V11_BRA_SC_92,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614198
DN600651B,E12,5953STDY8614199,HB54_4_V11_BRA_SC_93,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614199
DN600651B,F12,5953STDY8614200,HB54_4_V11_BRA_SC_94,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614200
DN600651B,G12,5953STDY8614201,HB54_4_V11_BRA_SC_95,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614201
DN600651B,H12,5953STDY8614202,HB54_4_V11_BRA_SC_96,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614202
DN600652C,A1,5953STDY8614203,HB54_3_V11_BRA_SC_1,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614203
DN600652C,B1,5953STDY8614204,HB54_3_V11_BRA_SC_2,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614204
DN600652C,C1,5953STDY8614205,HB54_3_V11_BRA_SC_3,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614205
DN600652C,D1,5953STDY8614206,HB54_3_V11_BRA_SC_4,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614206
DN600652C,E1,5953STDY8614207,HB54_3_V11_BRA_SC_5,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614207
DN600652C,F1,5953STDY8614208,HB54_3_V11_BRA_SC_6,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614208
DN600652C,G1,5953STDY8614209,HB54_3_V11_BRA_SC_7,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614209
DN600652C,H1,5953STDY8614210,HB54_3_V11_BRA_SC_8,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614210
DN600652C,A2,5953STDY8614211,HB54_3_V11_BRA_SC_9,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614211
DN600652C,B2,5953STDY8614212,HB54_3_V11_BRA_SC_10,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614212
DN600652C,C2,5953STDY8614213,HB54_3_V11_BRA_SC_11,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614213
DN600652C,D2,5953STDY8614214,HB54_3_V11_BRA_SC_12,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614214
DN600652C,E2,5953STDY8614215,HB54_3_V11_BRA_SC_13,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614215
DN600652C,F2,5953STDY8614216,HB54_3_V11_BRA_SC_14,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614216
DN600652C,G2,5953STDY8614217,HB54_3_V11_BRA_SC_15,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614217
DN600652C,H2,5953STDY8614218,HB54_3_V11_BRA_SC_16,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614218
DN600652C,A3,5953STDY8614219,HB54_3_V11_BRA_SC_17,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614219
DN600652C,B3,5953STDY8614220,HB54_3_V11_BRA_SC_18,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614220
DN600652C,C3,5953STDY8614221,HB54_3_V11_BRA_SC_19,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614221
DN600652C,D3,5953STDY8614222,HB54_3_V11_BRA_SC_20,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614222
DN600652C,E3,5953STDY8614223,HB54_3_V11_BRA_SC_21,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614223
DN600652C,F3,5953STDY8614224,HB54_3_V11_BRA_SC_22,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614224
DN600652C,G3,5953STDY8614225,HB54_3_V11_BRA_SC_23,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614225
DN600652C,H3,5953STDY8614226,HB54_3_V11_BRA_SC_24,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614226
DN600652C,A4,5953STDY8614227,HB54_3_V11_BRA_SC_25,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614227
DN600652C,B4,5953STDY8614228,HB54_3_V11_BRA_SC_26,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614228
DN600652C,C4,5953STDY8614229,HB54_3_V11_BRA_SC_27,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614229
DN600652C,D4,5953STDY8614230,HB54_3_V11_BRA_SC_28,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614230
DN600652C,E4,5953STDY8614231,HB54_3_V11_BRA_SC_29,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614231
DN600652C,F4,5953STDY8614232,HB54_3_V11_BRA_SC_30,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614232
DN600652C,G4,5953STDY8614233,HB54_3_V11_BRA_SC_31,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614233
DN600652C,H4,5953STDY8614234,HB54_3_V11_BRA_SC_32,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614234
DN600652C,A5,5953STDY8614235,HB54_3_V11_BRA_SC_33,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614235
DN600652C,B5,5953STDY8614236,HB54_3_V11_BRA_SC_34,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614236
DN600652C,C5,5953STDY8614237,HB54_3_V11_BRA_SC_35,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614237
DN600652C,D5,5953STDY8614238,HB54_3_V11_BRA_SC_36,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614238
DN600652C,E5,5953STDY8614239,HB54_3_V11_BRA_SC_37,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614239
DN600652C,F5,5953STDY8614240,HB54_3_V11_BRA_SC_38,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614240
DN600652C,G5,5953STDY8614241,HB54_3_V11_BRA_SC_39,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614241
DN600652C,H5,5953STDY8614242,HB54_3_V11_BRA_SC_40,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614242
DN600652C,A6,5953STDY8614243,HB54_3_V11_BRA_SC_41,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614243
DN600652C,B6,5953STDY8614244,HB54_3_V11_BRA_SC_42,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614244
DN600652C,C6,5953STDY8614245,HB54_3_V11_BRA_SC_43,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614245
DN600652C,D6,5953STDY8614246,HB54_3_V11_BRA_SC_44,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614246
DN600652C,E6,5953STDY8614247,HB54_3_V11_BRA_SC_45,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614247
DN600652C,F6,5953STDY8614248,HB54_3_V11_BRA_SC_46,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614248
DN600652C,G6,5953STDY8614249,HB54_3_V11_BRA_SC_47,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614249
DN600652C,H6,5953STDY8614250,HB54_3_V11_BRA_SC_48,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614250
DN600652C,A7,5953STDY8614251,HB54_3_V11_BRA_SC_49,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614251
DN600652C,B7,5953STDY8614252,HB54_3_V11_BRA_SC_50,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614252
DN600652C,C7,5953STDY8614253,HB54_3_V11_BRA_SC_51,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614253
DN600652C,D7,5953STDY8614254,HB54_3_V11_BRA_SC_52,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614254
DN600652C,E7,5953STDY8614255,HB54_3_V11_BRA_SC_53,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614255
DN600652C,F7,5953STDY8614256,HB54_3_V11_BRA_SC_54,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614256
DN600652C,G7,5953STDY8614257,HB54_3_V11_BRA_SC_55,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614257
DN600652C,H7,5953STDY8614258,HB54_3_V11_BRA_SC_56,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614258
DN600652C,A8,5953STDY8614259,HB54_3_V11_BRA_SC_57,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614259
DN600652C,B8,5953STDY8614260,HB54_3_V11_BRA_SC_58,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614260
DN600652C,C8,5953STDY8614261,HB54_3_V11_BRA_SC_59,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614261
DN600652C,D8,5953STDY8614262,HB54_3_V11_BRA_SC_60,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614262
DN600652C,E8,5953STDY8614263,HB54_3_V11_BRA_SC_61,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614263
DN600652C,F8,5953STDY8614264,HB54_3_V11_BRA_SC_62,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614264
DN600652C,G8,5953STDY8614265,HB54_3_V11_BRA_SC_63,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614265
DN600652C,H8,5953STDY8614266,HB54_3_V11_BRA_SC_64,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614266
DN600652C,A9,5953STDY8614267,HB54_3_V11_BRA_SC_65,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614267
DN600652C,B9,5953STDY8614268,HB54_3_V11_BRA_SC_66,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614268
DN600652C,C9,5953STDY8614269,HB54_3_V11_BRA_SC_67,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614269
DN600652C,D9,5953STDY8614270,HB54_3_V11_BRA_SC_68,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614270
DN600652C,E9,5953STDY8614271,HB54_3_V11_BRA_SC_69,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614271
DN600652C,F9,5953STDY8614272,HB54_3_V11_BRA_SC_70,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614272
DN600652C,G9,5953STDY8614273,HB54_3_V11_BRA_SC_71,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614273
DN600652C,H9,5953STDY8614274,HB54_3_V11_BRA_SC_72,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614274
DN600652C,A10,5953STDY8614275,HB54_3_V11_BRA_SC_73,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614275
DN600652C,B10,5953STDY8614276,HB54_3_V11_BRA_SC_74,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614276
DN600652C,C10,5953STDY8614277,HB54_3_V11_BRA_SC_75,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614277
DN600652C,D10,5953STDY8614278,HB54_3_V11_BRA_SC_76,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614278
DN600652C,E10,5953STDY8614279,HB54_3_V11_BRA_SC_77,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614279
DN600652C,F10,5953STDY8614280,HB54_3_V11_BRA_SC_78,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614280
DN600652C,G10,5953STDY8614281,HB54_3_V11_BRA_SC_79,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614281
DN600652C,H10,5953STDY8614282,HB54_3_V11_BRA_SC_80,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614282
DN600652C,A11,5953STDY8614283,HB54_3_V11_BRA_SC_81,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614283
DN600652C,B11,5953STDY8614284,HB54_3_V11_BRA_SC_82,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614284
DN600652C,C11,5953STDY8614285,HB54_3_V11_BRA_SC_83,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614285
DN600652C,D11,5953STDY8614286,HB54_3_V11_BRA_SC_84,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614286
DN600652C,E11,5953STDY8614287,HB54_3_V11_BRA_SC_85,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614287
DN600652C,F11,5953STDY8614288,HB54_3_V11_BRA_SC_86,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614288
DN600652C,G11,5953STDY8614289,HB54_3_V11_BRA_SC_87,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614289
DN600652C,H11,5953STDY8614290,HB54_3_V11_BRA_SC_88,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614290
DN600652C,A12,5953STDY8614291,HB54_3_V11_BRA_SC_89,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614291
DN600652C,B12,5953STDY8614292,HB54_3_V11_BRA_SC_90,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614292
DN600652C,C12,5953STDY8614293,HB54_3_V11_BRA_SC_91,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614293
DN600652C,D12,5953STDY8614294,HB54_3_V11_BRA_SC_92,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614294
DN600652C,E12,5953STDY8614295,HB54_3_V11_BRA_SC_93,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614295
DN600652C,F12,5953STDY8614296,HB54_3_V11_BRA_SC_94,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614296
DN600652C,G12,5953STDY8614297,HB54_3_V11_BRA_SC_95,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614297
DN600652C,H12,5953STDY8614298,HB54_3_V11_BRA_SC_96,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614298
DN600653D,A1,5953STDY8614299,,,,,,,,,,,,,,,,,,,,,5953STDY8614299
DN600653D,B1,5953STDY8614300,,,,,,,,,,,,,,,,,,,,,5953STDY8614300
DN600653D,C1,5953STDY8614301,,,,,,,,,,,,,,,,,,,,,5953STDY8614301
DN600653D,D1,5953STDY8614302,,,,,,,,,,,,,,,,,,,,,5953STDY8614302
DN600653D,E1,5953STDY8614303,,,,,,,,,,,,,,,,,,,,,5953STDY8614303
DN600653D,F1,5953STDY8614304,,,,,,,,,,,,,,,,,,,,,5953STDY8614304
DN600653D,G1,5953STDY8614305,,,,,,,,,,,,,,,,,,,,,5953STDY8614305
DN600653D,H1,5953STDY8614306,,,,,,,,,,,,,,,,,,,,,5953STDY8614306
DN600653D,A2,5953STDY8614307,,,,,,,,,,,,,,,,,,,,,5953STDY8614307
DN600653D,B2,5953STDY8614308,,,,,,,,,,,,,,,,,,,,,5953STDY8614308
DN600653D,C2,5953STDY8614309,,,,,,,,,,,,,,,,,,,,,5953STDY8614309
DN600653D,D2,5953STDY8614310,,,,,,,,,,,,,,,,,,,,,5953STDY8614310
DN600653D,E2,5953STDY8614311,,,,,,,,,,,,,,,,,,,,,5953STDY8614311
DN600653D,F2,5953STDY8614312,,,,,,,,,,,,,,,,,,,,,5953STDY8614312
DN600653D,G2,5953STDY8614313,,,,,,,,,,,,,,,,,,,,,5953STDY8614313
DN600653D,H2,5953STDY8614314,,,,,,,,,,,,,,,,,,,,,5953STDY8614314
DN600653D,A3,5953STDY8614315,,,,,,,,,,,,,,,,,,,,,5953STDY8614315
DN600653D,B3,5953STDY8614316,,,,,,,,,,,,,,,,,,,,,5953STDY8614316
DN600653D,C3,5953STDY8614317,,,,,,,,,,,,,,,,,,,,,5953STDY8614317
DN600653D,D3,5953STDY8614318,,,,,,,,,,,,,,,,,,,,,5953STDY8614318
DN600653D,E3,5953STDY8614319,,,,,,,,,,,,,,,,,,,,,5953STDY8614319
DN600653D,F3,5953STDY8614320,,,,,,,,,,,,,,,,,,,,,5953STDY8614320
DN600653D,G3,5953STDY8614321,,,,,,,,,,,,,,,,,,,,,5953STDY8614321
DN600653D,H3,5953STDY8614322,,,,,,,,,,,,,,,,,,,,,5953STDY8614322
DN600653D,A4,5953STDY8614323,,,,,,,,,,,,,,,,,,,,,5953STDY8614323
DN600653D,B4,5953STDY8614324,,,,,,,,,,,,,,,,,,,,,5953STDY8614324
DN600653D,C4,5953STDY8614325,,,,,,,,,,,,,,,,,,,,,5953STDY8614325
DN600653D,D4,5953STDY8614326,,,,,,,,,,,,,,,,,,,,,5953STDY8614326
DN600653D,E4,5953STDY8614327,,,,,,,,,,,,,,,,,,,,,5953STDY8614327
DN600653D,F4,5953STDY8614328,,,,,,,,,,,,,,,,,,,,,5953STDY8614328
DN600653D,G4,5953STDY8614329,,,,,,,,,,,,,,,,,,,,,5953STDY8614329
DN600653D,H4,5953STDY8614330,,,,,,,,,,,,,,,,,,,,,5953STDY8614330
DN600653D,A5,5953STDY8614331,,,,,,,,,,,,,,,,,,,,,5953STDY8614331
DN600653D,B5,5953STDY8614332,,,,,,,,,,,,,,,,,,,,,5953STDY8614332
DN600653D,C5,5953STDY8614333,,,,,,,,,,,,,,,,,,,,,5953STDY8614333
DN600653D,D5,5953STDY8614334,,,,,,,,,,,,,,,,,,,,,5953STDY8614334
DN600653D,E5,5953STDY8614335,,,,,,,,,,,,,,,,,,,,,5953STDY8614335
DN600653D,F5,5953STDY8614336,,,,,,,,,,,,,,,,,,,,,5953STDY8614336
DN600653D,G5,5953STDY8614337,,,,,,,,,,,,,,,,,,,,,5953STDY8614337
DN600653D,H5,5953STDY8614338,,,,,,,,,,,,,,,,,,,,,5953STDY8614338
DN600653D,A6,5953STDY8614339,,,,,,,,,,,,,,,,,,,,,5953STDY8614339
DN600653D,B6,5953STDY8614340,,,,,,,,,,,,,,,,,,,,,5953STDY8614340
DN600653D,C6,5953STDY8614341,,,,,,,,,,,,,,,,,,,,,5953STDY8614341
DN600653D,D6,5953STDY8614342,,,,,,,,,,,,,,,,,,,,,5953STDY8614342
DN600653D,E6,5953STDY8614343,,,,,,,,,,,,,,,,,,,,,5953STDY8614343
DN600653D,F6,5953STDY8614344,,,,,,,,,,,,,,,,,,,,,5953STDY8614344
DN600653D,G6,5953STDY8614345,,,,,,,,,,,,,,,,,,,,,5953STDY8614345
DN600653D,H6,5953STDY8614346,,,,,,,,,,,,,,,,,,,,,5953STDY8614346
DN600653D,A7,5953STDY8614347,,,,,,,,,,,,,,,,,,,,,5953STDY8614347
DN600653D,B7,5953STDY8614348,,,,,,,,,,,,,,,,,,,,,5953STDY8614348
DN600653D,C7,5953STDY8614349,,,,,,,,,,,,,,,,,,,,,5953STDY8614349
DN600653D,D7,5953STDY8614350,,,,,,,,,,,,,,,,,,,,,5953STDY8614350
DN600653D,E7,5953STDY8614351,,,,,,,,,,,,,,,,,,,,,5953STDY8614351
DN600653D,F7,5953STDY8614352,,,,,,,,,,,,,,,,,,,,,5953STDY8614352
DN600653D,G7,5953STDY8614353,,,,,,,,,,,,,,,,,,,,,5953STDY8614353
DN600653D,H7,5953STDY8614354,,,,,,,,,,,,,,,,,,,,,5953STDY8614354
DN600653D,A8,5953STDY8614355,,,,,,,,,,,,,,,,,,,,,5953STDY8614355
DN600653D,B8,5953STDY8614356,,,,,,,,,,,,,,,,,,,,,5953STDY8614356
DN600653D,C8,5953STDY8614357,,,,,,,,,,,,,,,,,,,,,5953STDY8614357
DN600653D,D8,5953STDY8614358,,,,,,,,,,,,,,,,,,,,,5953STDY8614358
DN600653D,E8,5953STDY8614359,,,,,,,,,,,,,,,,,,,,,5953STDY8614359
DN600653D,F8,5953STDY8614360,,,,,,,,,,,,,,,,,,,,,5953STDY8614360
DN600653D,G8,5953STDY8614361,,,,,,,,,,,,,,,,,,,,,5953STDY8614361
DN600653D,H8,5953STDY8614362,,,,,,,,,,,,,,,,,,,,,5953STDY8614362
DN600653D,A9,5953STDY8614363,,,,,,,,,,,,,,,,,,,,,5953STDY8614363
DN600653D,B9,5953STDY8614364,,,,,,,,,,,,,,,,,,,,,5953STDY8614364
DN600653D,C9,5953STDY8614365,,,,,,,,,,,,,,,,,,,,,5953STDY8614365
DN600653D,D9,5953STDY8614366,,,,,,,,,,,,,,,,,,,,,5953STDY8614366
DN600653D,E9,5953STDY8614367,,,,,,,,,,,,,,,,,,,,,5953STDY8614367
DN600653D,F9,5953STDY8614368,,,,,,,,,,,,,,,,,,,,,5953STDY8614368
DN600653D,G9,5953STDY8614369,,,,,,,,,,,,,,,,,,,,,5953STDY8614369
DN600653D,H9,5953STDY8614370,,,,,,,,,,,,,,,,,,,,,5953STDY8614370
DN600653D,A10,5953STDY8614371,,,,,,,,,,,,,,,,,,,,,5953STDY8614371
DN600653D,B10,5953STDY8614372,,,,,,,,,,,,,,,,,,,,,5953STDY8614372
DN600653D,C10,5953STDY8614373,,,,,,,,,,,,,,,,,,,,,5953STDY8614373
DN600653D,D10,5953STDY8614374,,,,,,,,,,,,,,,,,,,,,5953STDY8614374
DN600653D,E10,5953STDY8614375,,,,,,,,,,,,,,,,,,,,,5953STDY8614375
DN600653D,F10,5953STDY8614376,,,,,,,,,,,,,,,,,,,,,5953STDY8614376
DN600653D,G10,5953STDY8614377,,,,,,,,,,,,,,,,,,,,,5953STDY8614377
DN600653D,H10,5953STDY8614378,,,,,,,,,,,,,,,,,,,,,5953STDY8614378
DN600653D,A11,5953STDY8614379,,,,,,,,,,,,,,,,,,,,,5953STDY8614379
DN600653D,B11,5953STDY8614380,,,,,,,,,,,,,,,,,,,,,5953STDY8614380
DN600653D,C11,5953STDY8614381,,,,,,,,,,,,,,,,,,,,,5953STDY8614381
DN600653D,D11,5953STDY8614382,,,,,,,,,,,,,,,,,,,,,5953STDY8614382
DN600653D,E11,5953STDY8614383,,,,,,,,,,,,,,,,,,,,,5953STDY8614383
