DNA Collections Form,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Study:,5953STDY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Supplier:,Sanger Institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No. Plates Sent:,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANGER PLATE ID,WELL,SANGER SAMPLE ID,SUPPLIER SAMPLE NAME,REFERENCE GENOME,COHORT,VOLUME (ul),CONC. (ng/ul),GENDER,COUNTRY OF ORIGIN,GEOGRAPHICAL REGION,ETHNICITY,DNA SOURCE,DATE OF SAMPLE COLLECTION (MM/YY or YYYY only),DATE OF DNA EXTRACTION (MM/YY or YYYY only),DNA EXTRACTION METHOD,SAMPLE PURIFIED?,PURIFICATION METHOD,CONCENTRATION DETERMINED BY,DNA STORAGE CONDITIONS,MOTHER (optional),FATHER (optional),SIBLING (optional),GC CONTENT,PUBLIC NAME,TAXON ID,COMMON NAME,SAMPLE DESCRIPTION,STRAIN,SAMPLE TYPE,SAMPLE ACCESSION NUMBER (optional),DONOR ID (required for cancer samples),PHENOTYPE (required for EGA)
DN591857K,K1,5953STDY8282909,HB50_V7_BRA_0_SC_11,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282909,unknown
DN591857K,L1,5953STDY8282910,HB50_V7_BRA_0_SC_12,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282910,unknown
DN591857K,M1,5953STDY8282911,HB50_V7_BRA_0_SC_13,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282911,unknown
DN591857K,N1,5953STDY8282912,HB50_V7_BRA_0_SC_14,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282912,unknown
DN591857K,O1,5953STDY8282913,HB50_V7_BRA_0_SC_15,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282913,unknown
DN591857K,P1,5953STDY8282914,HB50_V7_BRA_0_SC_16,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282914,unknown
DN591857K,A2,5953STDY8282915,HB50_V7_BRA_0_SC_17,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282915,unknown
DN591857K,B2,5953STDY8282916,HB50_V7_BRA_0_SC_18,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282916,unknown
DN591857K,C2,5953STDY8282917,HB50_V7_BRA_0_SC_19,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282917,unknown
DN591857K,D2,5953STDY8282918,HB50_V7_BRA_0_SC_20,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282918,unknown
DN591857K,E2,5953STDY8282919,HB50_V7_BRA_0_SC_21,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282919,unknown
DN591857K,F2,5953STDY8282920,HB50_V7_BRA_0_SC_22,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282920,unknown
DN591857K,G2,5953STDY8282921,HB50_V7_BRA_0_SC_23,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282921,unknown
DN591857K,H2,5953STDY8282922,HB50_V7_BRA_0_SC_24,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282922,unknown
DN591857K,I2,5953STDY8282923,HB50_V7_BRA_0_SC_25,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282923,unknown
DN591857K,J2,5953STDY8282924,HB50_V7_BRA_0_SC_26,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282924,unknown
DN591857K,K2,5953STDY8282925,HB50_V7_BRA_0_SC_27,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282925,unknown
DN591857K,L2,5953STDY8282926,HB50_V7_BRA_0_SC_28,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282926,unknown
DN591857K,M2,5953STDY8282927,HB50_V7_BRA_0_SC_29,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282927,unknown
DN591857K,N2,5953STDY8282928,HB50_V7_BRA_0_SC_30,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282928,unknown
DN591857K,O2,5953STDY8282929,HB50_V7_BRA_0_SC_31,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282929,unknown
DN591857K,P2,5953STDY8282930,HB50_V7_BRA_0_SC_32,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282930,unknown
DN591857K,A3,5953STDY8282931,HB50_V7_BRA_0_SC_33,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282931,unknown
DN591857K,B3,5953STDY8282932,HB50_V7_BRA_0_SC_34,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282932,unknown
DN591857K,C3,5953STDY8282933,HB50_V7_BRA_0_SC_35,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282933,unknown
DN591857K,D3,5953STDY8282934,HB50_V7_BRA_0_SC_36,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282934,unknown
DN591857K,E3,5953STDY8282935,HB50_V7_BRA_0_SC_37,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282935,unknown
DN591857K,F3,5953STDY8282936,HB50_V7_BRA_0_SC_38,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282936,unknown
DN591857K,G3,5953STDY8282937,HB50_V7_BRA_0_SC_39,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282937,unknown
DN591857K,H3,5953STDY8282938,HB50_V7_BRA_0_SC_40,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282938,unknown
DN591857K,I3,5953STDY8282939,HB50_V7_BRA_0_SC_41,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282939,unknown
DN591857K,J3,5953STDY8282940,HB50_V7_BRA_0_SC_42,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282940,unknown
DN591857K,K3,5953STDY8282941,HB50_V7_BRA_0_SC_43,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282941,unknown
DN591857K,L3,5953STDY8282942,HB50_V7_BRA_0_SC_44,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282942,unknown
DN591857K,M3,5953STDY8282943,HB50_V7_BRA_0_SC_45,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282943,unknown
DN591857K,N3,5953STDY8282944,HB50_V7_BRA_0_SC_46,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282944,unknown
DN591857K,O3,5953STDY8282945,HB50_V7_BRA_0_SC_47,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282945,unknown
DN591857K,P3,5953STDY8282946,HB50_V7_BRA_0_SC_48,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282946,unknown
DN591857K,A4,5953STDY8282947,HB50_V7_BRA_0_SC_49,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282947,unknown
DN591857K,B4,5953STDY8282948,HB50_V7_BRA_0_SC_50,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282948,unknown
DN591857K,C4,5953STDY8282949,HB50_V7_BRA_0_SC_51,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282949,unknown
DN591857K,D4,5953STDY8282950,HB50_V7_BRA_0_SC_52,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282950,unknown
DN591857K,E4,5953STDY8282951,HB50_V7_BRA_0_SC_53,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282951,unknown
DN591857K,F4,5953STDY8282952,HB50_V7_BRA_0_SC_54,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282952,unknown
DN591857K,G4,5953STDY8282953,HB50_V7_BRA_0_SC_55,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282953,unknown
DN591857K,H4,5953STDY8282954,HB50_V7_BRA_0_SC_56,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282954,unknown
DN591857K,I4,5953STDY8282955,HB50_V7_BRA_0_SC_57,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282955,unknown
DN591857K,J4,5953STDY8282956,HB50_V7_BRA_0_SC_58,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282956,unknown
DN591857K,K4,5953STDY8282957,HB50_V7_BRA_0_SC_59,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282957,unknown
DN591857K,L4,5953STDY8282958,HB50_V7_BRA_0_SC_60,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282958,unknown
DN591857K,M4,5953STDY8282959,HB50_V7_BRA_0_SC_61,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282959,unknown
DN591857K,N4,5953STDY8282960,HB50_V7_BRA_0_SC_62,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282960,unknown
DN591857K,O4,5953STDY8282961,HB50_V7_BRA_0_SC_63,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282961,unknown
DN591857K,P4,5953STDY8282962,HB50_V7_BRA_0_SC_64,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282962,unknown
DN591857K,A5,5953STDY8282963,HB50_V7_BRA_0_SC_65,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282963,unknown
DN591857K,B5,5953STDY8282964,HB50_V7_BRA_0_SC_66,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282964,unknown
DN591857K,C5,5953STDY8282965,HB50_V7_BRA_0_SC_67,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282965,unknown
DN591857K,D5,5953STDY8282966,HB50_V7_BRA_0_SC_68,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282966,unknown
DN591857K,E5,5953STDY8282967,HB50_V7_BRA_0_SC_69,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282967,unknown
DN591857K,F5,5953STDY8282968,HB50_V7_BRA_0_SC_70,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282968,unknown
DN591857K,G5,5953STDY8282969,HB50_V7_BRA_0_SC_71,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282969,unknown
DN591857K,H5,5953STDY8282970,HB50_V7_BRA_0_SC_72,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282970,unknown
DN591857K,I5,5953STDY8282971,HB50_V7_BRA_0_SC_73,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282971,unknown
DN591857K,J5,5953STDY8282972,HB50_V7_BRA_0_SC_74,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282972,unknown
DN591857K,K5,5953STDY8282973,HB50_V7_BRA_0_SC_75,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282973,unknown
DN591857K,L5,5953STDY8282974,HB50_V7_BRA_0_SC_76,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282974,unknown
DN591857K,M5,5953STDY8282975,HB50_V7_BRA_0_SC_77,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282975,unknown
DN591857K,N5,5953STDY8282976,HB50_V7_BRA_0_SC_78,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282976,unknown
DN591857K,O5,5953STDY8282977,HB50_V7_BRA_0_SC_79,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282977,unknown
DN591857K,P5,5953STDY8282978,HB50_V7_BRA_0_SC_80,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282978,unknown
DN591857K,A6,5953STDY8282979,HB50_V7_BRA_0_SC_81,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282979,unknown
DN591857K,B6,5953STDY8282980,HB50_V7_BRA_0_SC_82,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282980,unknown
DN591857K,C6,5953STDY8282981,HB50_V7_BRA_0_SC_83,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282981,unknown
DN591857K,D6,5953STDY8282982,HB50_V7_BRA_0_SC_84,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282982,unknown
DN591857K,E6,5953STDY8282983,HB50_V7_BRA_0_SC_85,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282983,unknown
DN591857K,F6,5953STDY8282984,HB50_V7_BRA_0_SC_86,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282984,unknown
DN591857K,G6,5953STDY8282985,HB50_V7_BRA_0_SC_87,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282985,unknown
DN591857K,H6,5953STDY8282986,HB50_V7_BRA_0_SC_88,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282986,unknown
DN591857K,I6,5953STDY8282987,HB50_V7_BRA_0_SC_89,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282987,unknown
DN591857K,J6,5953STDY8282988,HB50_V7_BRA_0_SC_90,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282988,unknown
DN591857K,K6,5953STDY8282989,HB50_V7_BRA_0_SC_91,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282989,unknown
DN591857K,L6,5953STDY8282990,HB50_V7_BRA_0_SC_92,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282990,unknown
DN591857K,M6,5953STDY8282991,HB50_V7_BRA_0_SC_93,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282991,unknown
DN591857K,N6,5953STDY8282992,HB50_V7_BRA_0_SC_94,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282992,unknown
DN591857K,O6,5953STDY8282993,HB50_V7_BRA_0_SC_95,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282993,unknown
DN591857K,P6,5953STDY8282994,HB50_V7_BRA_0_SC_96,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282994,unknown
DN591857K,A7,5953STDY8282995,HB50_V7_BRA_0_SC_97,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282995,unknown
DN591857K,B7,5953STDY8282996,HB50_V7_BRA_0_SC_98,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282996,unknown
DN591857K,C7,5953STDY8282997,HB50_V7_BRA_0_SC_99,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282997,unknown
DN591857K,D7,5953STDY8282998,HB50_V7_BRA_0_SC_100,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282998,unknown
DN591857K,E7,5953STDY8282999,HB50_V7_BRA_0_SC_101,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282999,unknown
DN591857K,F7,5953STDY8283000,HB50_V7_BRA_0_SC_102,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8283000,unknown
DN591857K,G7,5953STDY8283001,HB50_V7_BRA_0_SC_103,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8283001,unknown
DN591857K,H7,5953STDY8283002,HB50_V7_BRA_0_SC_104,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8283002,unknown
DN591857K,I7,5953STDY8283003,HB50_V7_BRA_0_SC_105,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8283003,unknown
DN591857K,J7,5953STDY8283004,HB50_V7_BRA_0_SC_106,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8283004,unknown
DN591857K,K7,5953STDY8283005,HB50_V7_BRA_0_SC_107,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8283005,unknown
DN591857K,L7,5953STDY8283006,HB50_V7_BRA_0_SC_108,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8283006,unknown
DN591857K,M7,5953STDY8283007,HB50_V7_BRA_0_SC_109,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8283007,unknown
DN591857K,N7,5953STDY8283008,HB50_V7_BRA_0_SC_110,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8283008,unknown
DN591857K,O7,5953STDY8283009,HB50_V7_BRA_0_SC_111,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8283009,unknown
DN591857K,P7,5953STDY8283010,HB50_V7_BRA_0_SC_112,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8283010,unknown
DN591857K,A8,5953STDY8283011,HB50_V7_BRA_0_SC_113,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8283011,unknown
DN591857K,B8,5953STDY8283012,HB50_V7_BRA_0_SC_114,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8283012,unknown
DN591857K,C8,5953STDY8283013,HB50_V7_BRA_0_SC_115,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8283013,unknown
DN591857K,D8,5953STDY8283014,HB50_V7_BRA_0_SC_116,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8283014,unknown
DN591857K,E8,5953STDY8283015,HB50_V7_BRA_0_SC_117,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8283015,unknown
DN591857K,F8,5953STDY8283016,HB50_V7_BRA_0_SC_118,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8283016,unknown
DN591857K,G8,5953STDY8283017,HB50_V7_BRA_0_SC_119,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8283017,unknown
DN591857K,H8,5953STDY8283018,HB50_V7_BRA_0_SC_120,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8283018,unknown
DN591857K,I8,5953STDY8283019,HB50_V7_BRA_0_SC_121,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8283019,unknown
DN591857K,J8,5953STDY8283020,HB50_V7_BRA_0_SC_122,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8283020,unknown
DN591857K,K8,5953STDY8283021,HB50_V7_BRA_0_SC_123,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8283021,unknown
DN591857K,L8,5953STDY8283022,HB50_V7_BRA_0_SC_124,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8283022,unknown
DN591857K,M8,5953STDY8283023,HB50_V7_BRA_0_SC_125,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8283023,unknown
DN591857K,N8,5953STDY8283024,HB50_V7_BRA_0_SC_126,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8283024,unknown
DN591857K,O8,5953STDY8283025,HB50_V7_BRA_0_SC_127,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8283025,unknown
DN591857K,P8,5953STDY8283026,HB50_V7_BRA_0_SC_128,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8283026,unknown
DN591857K,A9,5953STDY8283027,HB50_V7_BRA_0_SC_129,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8283027,unknown
DN591857K,B9,5953STDY8283028,HB50_V7_BRA_0_SC_130,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8283028,unknown
DN591857K,C9,5953STDY8283029,HB50_V7_BRA_0_SC_131,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8283029,unknown
DN591857K,D9,5953STDY8283030,HB50_V7_BRA_0_SC_132,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8283030,unknown
DN591857K,E9,5953STDY8283031,HB50_V7_BRA_0_SC_133,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8283031,unknown
DN591857K,F9,5953STDY8283032,HB50_V7_BRA_0_SC_134,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8283032,unknown
DN591857K,G9,5953STDY8283033,HB50_V7_BRA_0_SC_135,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8283033,unknown
DN591857K,H9,5953STDY8283034,HB50_V7_BRA_0_SC_136,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8283034,unknown
DN591857K,I9,5953STDY8283035,HB50_V7_BRA_0_SC_137,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8283035,unknown
DN591857K,J9,5953STDY8283036,HB50_V7_BRA_0_SC_138,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8283036,unknown
DN591857K,K9,5953STDY8283037,HB50_V7_BRA_0_SC_139,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8283037,unknown
DN591857K,L9,5953STDY8283038,HB50_V7_BRA_0_SC_140,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8283038,unknown
DN591857K,M9,5953STDY8283039,HB50_V7_BRA_0_SC_141,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8283039,unknown
DN591857K,N9,5953STDY8283040,HB50_V7_BRA_0_SC_142,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8283040,unknown
DN591857K,O9,5953STDY8283041,HB50_V7_BRA_0_SC_143,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8283041,unknown
DN591857K,P9,5953STDY8283042,HB50_V7_BRA_0_SC_144,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8283042,unknown
DN591857K,A10,5953STDY8283043,HB50_V7_BRA_0_SC_145,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8283043,unknown
DN591857K,B10,5953STDY8283044,HB50_V7_BRA_0_SC_146,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8283044,unknown
DN591857K,C10,5953STDY8283045,HB50_V7_BRA_0_SC_147,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8283045,unknown
DN591857K,D10,5953STDY8283046,HB50_V7_BRA_0_SC_148,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8283046,unknown
DN591857K,E10,5953STDY8283047,HB50_V7_BRA_0_SC_149,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8283047,unknown
DN591857K,F10,5953STDY8283048,HB50_V7_BRA_0_SC_150,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8283048,unknown
DN591857K,G10,5953STDY8283049,HB50_V7_BRA_0_SC_151,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8283049,unknown
DN591857K,H10,5953STDY8283050,HB50_V7_BRA_0_SC_152,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8283050,unknown
DN591857K,I10,5953STDY8283051,HB50_V7_BRA_0_SC_153,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8283051,unknown
DN591857K,J10,5953STDY8283052,HB50_V7_BRA_0_SC_154,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8283052,unknown
DN591857K,K10,5953STDY8283053,HB50_V7_BRA_0_SC_155,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8283053,unknown
DN591857K,L10,5953STDY8283054,HB50_V7_BRA_0_SC_156,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8283054,unknown
DN591857K,M10,5953STDY8283055,HB50_V7_BRA_0_SC_157,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8283055,unknown
DN591857K,N10,5953STDY8283056,HB50_V7_BRA_0_SC_158,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8283056,unknown
DN591857K,O10,5953STDY8283057,HB50_V7_BRA_0_SC_159,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8283057,unknown
DN591857K,P10,5953STDY8283058,HB50_V7_BRA_0_SC_160,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8283058,unknown
DN591857K,A11,5953STDY8283059,HB50_V7_BRA_0_SC_161,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8283059,unknown
DN591857K,B11,5953STDY8283060,HB50_V7_BRA_0_SC_162,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8283060,unknown
DN591857K,C11,5953STDY8283061,HB50_V7_BRA_0_SC_163,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8283061,unknown
DN591857K,D11,5953STDY8283062,HB50_V7_BRA_0_SC_164,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8283062,unknown
DN591857K,E11,5953STDY8283063,HB50_V7_BRA_0_SC_165,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8283063,unknown
DN591857K,F11,5953STDY8283064,HB50_V7_BRA_0_SC_166,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8283064,unknown
DN591857K,G11,5953STDY8283065,HB50_V7_BRA_0_SC_167,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8283065,unknown
DN591857K,H11,5953STDY8283066,HB50_V7_BRA_0_SC_168,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8283066,unknown
DN591857K,I11,5953STDY8283067,HB50_V7_BRA_0_SC_169,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8283067,unknown
DN591857K,J11,5953STDY8283068,HB50_V7_BRA_0_SC_170,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8283068,unknown
DN591857K,K11,5953STDY8283069,HB50_V7_BRA_0_SC_171,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8283069,unknown
DN591857K,L11,5953STDY8283070,HB50_V7_BRA_0_SC_172,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8283070,unknown
DN591857K,M11,5953STDY8283071,HB50_V7_BRA_0_SC_173,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8283071,unknown
DN591857K,N11,5953STDY8283072,HB50_V7_BRA_0_SC_174,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8283072,unknown
DN591857K,O11,5953STDY8283073,HB50_V7_BRA_0_SC_175,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8283073,unknown
DN591857K,P11,5953STDY8283074,HB50_V7_BRA_0_SC_176,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8283074,unknown
